9.574799999999999978e-01 9.708099999999999508e-01 9.844800000000000217e-01 9.984800000000000342e-01 1.012799999999999923e+00 1.027500000000000080e+00 1.042499999999999982e+00 1.057800000000000074e+00 1.072400000000000020e+00 1.088300000000000045e+00 1.104500000000000037e+00 1.121099999999999985e+00 1.137999999999999901e+00 1.155100000000000016e+00 1.172500000000000098e+00 1.190199999999999925e+00 1.208199999999999941e+00 1.226399999999999935e+00 1.244799999999999907e+00 1.263400000000000079e+00 1.282299999999999995e+00 1.301299999999999901e+00 1.320500000000000007e+00 1.339800000000000102e+00 1.359299999999999953e+00 1.378800000000000026e+00 1.398500000000000076e+00 1.418299999999999894e+00 1.438199999999999923e+00 1.458099999999999952e+00 1.478099999999999969e+00 1.498099999999999987e+00 1.518100000000000005e+00 1.538200000000000012e+00 1.558200000000000029e+00 1.578200000000000047e+00 1.598200000000000065e+00 1.618200000000000083e+00 1.638200000000000101e+00 1.658099999999999907e+00 1.677999999999999936e+00 1.697799999999999976e+00 1.717500000000000027e+00 1.737200000000000077e+00 1.756799999999999917e+00 1.776299999999999990e+00 1.795800000000000063e+00 1.815199999999999925e+00 1.834400000000000031e+00 1.853599999999999914e+00 1.872700000000000031e+00 1.891699999999999937e+00 1.910600000000000076e+00 1.929499999999999993e+00 1.948199999999999932e+00 1.966800000000000104e+00 1.985300000000000065e+00 2.003699999999999815e+00 2.022100000000000009e+00 2.040299999999999780e+00 2.058399999999999785e+00 2.076400000000000023e+00 2.094300000000000050e+00 2.112099999999999866e+00 2.129900000000000126e+00 2.147499999999999964e+00 2.165000000000000036e+00 2.182399999999999896e+00 2.199699999999999989e+00 2.216899999999999871e+00 2.234100000000000197e+00 2.251100000000000101e+00 2.267999999999999794e+00 2.284800000000000164e+00 2.301600000000000090e+00 2.318200000000000038e+00 2.334799999999999986e+00 2.351199999999999957e+00 2.367599999999999927e+00 2.383900000000000130e+00 2.400100000000000122e+00 2.416199999999999903e+00 2.432199999999999918e+00 2.448100000000000165e+00 2.463999999999999968e+00 2.479699999999999793e+00 2.495400000000000063e+00 2.511000000000000121e+00 2.526499999999999968e+00 2.541999999999999815e+00 2.557300000000000129e+00 2.572599999999999998e+00 2.587800000000000100e+00 2.602899999999999991e+00 2.617900000000000116e+00 2.632899999999999796e+00 2.647800000000000153e+00 2.662599999999999856e+00 2.677400000000000002e+00 2.691100000000000048e+00 2.705700000000000216e+00 2.720200000000000173e+00 2.734700000000000131e+00 2.749099999999999877e+00 2.763399999999999856e+00 2.777699999999999836e+00 2.791900000000000048e+00 2.806000000000000050e+00 2.820100000000000051e+00 2.834099999999999842e+00 2.847999999999999865e+00 2.861899999999999888e+00 2.875700000000000145e+00 2.889499999999999957e+00 2.903099999999999792e+00 2.916799999999999837e+00 2.930400000000000116e+00 2.943900000000000183e+00 2.957300000000000040e+00 2.970699999999999896e+00 2.984100000000000197e+00 2.997300000000000075e+00 3.010600000000000165e+00 3.023800000000000043e+00 3.036900000000000155e+00 3.049900000000000055e+00 3.063000000000000167e+00 3.075899999999999856e+00 3.088799999999999990e+00 3.101700000000000124e+00 3.114500000000000046e+00 3.127200000000000202e+00 3.139899999999999913e+00 3.152600000000000069e+00 3.165200000000000014e+00 3.177799999999999958e+00 3.190300000000000136e+00 3.202700000000000102e+00 3.215100000000000069e+00 3.227500000000000036e+00 3.239799999999999791e+00 3.252099999999999991e+00 3.264299999999999979e+00 3.276499999999999968e+00 3.288699999999999957e+00 3.300800000000000178e+00 3.312800000000000189e+00 3.324800000000000200e+00 3.336800000000000210e+00 3.348700000000000010e+00 3.360599999999999810e+00 3.372399999999999842e+00 3.384300000000000086e+00 3.395999999999999908e+00 3.407700000000000173e+00 3.419399999999999995e+00 3.431000000000000050e+00 3.442600000000000104e+00 3.454200000000000159e+00 3.465700000000000003e+00 3.477199999999999847e+00 3.488700000000000134e+00 3.500100000000000211e+00 3.511400000000000077e+00 3.522800000000000153e+00 3.534100000000000019e+00 3.545300000000000118e+00 3.556599999999999984e+00 3.567800000000000082e+00 3.578899999999999970e+00 3.589999999999999858e+00 3.601100000000000190e+00 3.612200000000000077e+00 3.623200000000000198e+00 3.634199999999999875e+00 3.645099999999999785e+00 3.656000000000000139e+00 3.666900000000000048e+00 3.677799999999999958e+00 3.688600000000000101e+00 3.699399999999999800e+00 3.710100000000000176e+00 3.720800000000000107e+00 3.731500000000000039e+00 3.742199999999999971e+00 3.752800000000000136e+00 3.763399999999999856e+00 3.774000000000000021e+00 3.784499999999999975e+00 3.794999999999999929e+00 3.805499999999999883e+00 3.815900000000000070e+00 3.826400000000000023e+00 3.836699999999999999e+00 3.847100000000000186e+00 3.857400000000000162e+00 3.867700000000000138e+00 3.878000000000000114e+00 3.888199999999999878e+00 3.898499999999999854e+00 3.908700000000000063e+00 3.918800000000000061e+00 3.928999999999999826e+00 3.939099999999999824e+00 3.949100000000000055e+00 3.959200000000000053e+00 3.969199999999999839e+00 3.979200000000000070e+00 3.989199999999999857e+00 3.999099999999999877e+00 4.009100000000000108e+00 4.019000000000000128e+00 4.028800000000000381e+00 4.038700000000000401e+00 4.048499999999999766e+00 4.058300000000000018e+00 4.068100000000000271e+00 4.077799999999999869e+00 4.087600000000000122e+00 4.097299999999999720e+00 4.106900000000000439e+00 4.116600000000000037e+00 4.126199999999999868e+00 4.135799999999999699e+00 4.145400000000000418e+00 4.155000000000000249e+00 4.164500000000000313e+00 4.174000000000000377e+00 4.183500000000000441e+00 4.192999999999999616e+00 4.202399999999999913e+00 4.211800000000000210e+00 4.221199999999999619e+00 4.230599999999999916e+00 4.239899999999999558e+00 4.249299999999999855e+00 4.258600000000000385e+00 4.267900000000000027e+00 4.277199999999999669e+00 4.286400000000000432e+00 4.295600000000000307e+00 4.304800000000000182e+00 4.314000000000000057e+00 4.323199999999999932e+00 4.332300000000000040e+00 4.341400000000000148e+00 4.350500000000000256e+00 4.359600000000000364e+00 4.368699999999999584e+00 4.377699999999999925e+00 4.386800000000000033e+00 4.395800000000000374e+00 4.404700000000000060e+00 4.413700000000000401e+00 4.422600000000000087e+00 4.431600000000000428e+00 4.440500000000000114e+00 4.449399999999999800e+00 4.458199999999999719e+00 4.467100000000000293e+00 4.475900000000000212e+00 4.484700000000000131e+00 4.493500000000000050e+00 4.502299999999999969e+00 4.511000000000000121e+00 4.519800000000000040e+00 4.528500000000000192e+00 4.537200000000000344e+00 4.545899999999999608e+00 4.554599999999999760e+00 4.563200000000000145e+00 4.571799999999999642e+00 4.580400000000000027e+00 4.589000000000000412e+00 4.597599999999999909e+00 4.606200000000000294e+00 4.614700000000000024e+00 4.623199999999999754e+00 4.631800000000000139e+00 4.640299999999999869e+00 4.648699999999999832e+00 4.657199999999999562e+00 4.665600000000000414e+00 4.674100000000000144e+00 4.682500000000000107e+00 4.690900000000000070e+00 4.699200000000000266e+00 4.707600000000000229e+00 4.715900000000000425e+00 4.724300000000000388e+00 4.732599999999999696e+00 4.740899999999999892e+00 4.749200000000000088e+00 4.757399999999999629e+00 4.765699999999999825e+00 4.773900000000000254e+00 4.782099999999999795e+00 4.790300000000000225e+00 4.798499999999999766e+00 4.806700000000000195e+00 4.814899999999999736e+00 4.823000000000000398e+00 4.831100000000000172e+00 4.839199999999999946e+00 4.847299999999999720e+00 4.855400000000000382e+00 4.863500000000000156e+00 4.871500000000000163e+00 4.879599999999999937e+00 4.887599999999999945e+00 4.895599999999999952e+00 4.903599999999999959e+00 4.911599999999999966e+00 4.919599999999999973e+00 4.927500000000000213e+00 4.935500000000000220e+00 4.943399999999999572e+00 4.951299999999999812e+00 4.959200000000000053e+00 4.967100000000000293e+00 4.974899999999999878e+00 4.982800000000000118e+00 4.990599999999999703e+00 4.998499999999999943e+00 5.006300000000000416e+00 5.014100000000000001e+00 5.021899999999999586e+00 5.029700000000000060e+00 5.037399999999999878e+00 5.045200000000000351e+00 5.052900000000000169e+00 5.060599999999999987e+00 5.068299999999999805e+00 5.075999999999999623e+00 5.083700000000000330e+00 5.091400000000000148e+00 5.099099999999999966e+00 5.106700000000000017e+00 5.114300000000000068e+00 5.121999999999999886e+00 5.129599999999999937e+00 5.137199999999999989e+00 5.177299999999999791e+00 5.243999999999999773e+00 5.308900000000000396e+00 5.372099999999999653e+00 5.433699999999999974e+00 5.494100000000000428e+00 5.553300000000000125e+00 5.611399999999999721e+00 5.668499999999999872e+00 5.724599999999999689e+00 5.779799999999999827e+00 5.833899999999999864e+00 5.887199999999999989e+00 5.939600000000000435e+00 5.991100000000000314e+00 6.041800000000000281e+00 6.091700000000000337e+00 6.140900000000000247e+00 6.189300000000000246e+00 6.237000000000000099e+00 6.283999999999999808e+00 6.330400000000000027e+00 6.376100000000000101e+00 6.421299999999999564e+00 6.466000000000000192e+00 6.510100000000000442e+00 6.553700000000000081e+00 6.596799999999999997e+00 6.639499999999999957e+00 6.681799999999999962e+00 6.723799999999999777e+00 6.765299999999999869e+00 6.806499999999999773e+00 6.847400000000000375e+00 6.887900000000000134e+00 6.928099999999999703e+00 6.967900000000000205e+00 7.007399999999999629e+00 7.046499999999999986e+00 7.085399999999999920e+00 7.123899999999999899e+00 7.162099999999999689e+00 7.200000000000000178e+00 7.237599999999999589e+00 7.274899999999999700e+00 7.311899999999999622e+00 7.348600000000000243e+00 7.384999999999999787e+00 7.421100000000000030e+00 7.456999999999999851e+00 7.492600000000000371e+00 7.527899999999999814e+00 7.562999999999999723e+00 7.597800000000000331e+00 7.632299999999999862e+00 7.666599999999999859e+00 7.700700000000000323e+00 7.734499999999999709e+00 7.768099999999999561e+00 7.801499999999999879e+00 7.834600000000000009e+00 7.867600000000000371e+00 7.900299999999999656e+00 7.932800000000000296e+00 7.965099999999999625e+00 7.997200000000000308e+00 8.029099999999999682e+00 8.060800000000000409e+00 8.092399999999999594e+00 8.123699999999999477e+00 8.154899999999999594e+00 8.185900000000000176e+00 8.216799999999999216e+00 8.247400000000000730e+00 8.278000000000000469e+00 8.308400000000000674e+00 8.338599999999999568e+00 8.368700000000000472e+00 8.398600000000000065e+00 8.428499999999999659e+00 8.458199999999999719e+00 8.487700000000000244e+00 8.517099999999999227e+00 8.546400000000000219e+00 8.575599999999999667e+00 8.604599999999999582e+00 8.633599999999999497e+00 8.662300000000000111e+00 8.691000000000000725e+00 8.719500000000000028e+00 8.747899999999999565e+00 8.776199999999999335e+00 8.804399999999999338e+00 8.832399999999999807e+00 8.860300000000000509e+00 8.888099999999999667e+00 8.915800000000000836e+00 8.943300000000000693e+00 8.970800000000000551e+00 8.998100000000000875e+00 9.025299999999999656e+00 9.052400000000000446e+00 9.079299999999999926e+00 9.106199999999999406e+00 9.132899999999999352e+00 9.159599999999999298e+00 9.186099999999999710e+00 9.212500000000000355e+00 9.238799999999999457e+00 9.265000000000000568e+00 9.291100000000000136e+00 9.317000000000000171e+00 9.342900000000000205e+00 9.368700000000000472e+00 9.394299999999999429e+00 9.419900000000000162e+00 9.445299999999999585e+00 9.470700000000000784e+00 9.495900000000000674e+00 9.521100000000000563e+00 9.546099999999999142e+00 9.570999999999999730e+00 9.595900000000000318e+00 9.620599999999999596e+00 9.645300000000000651e+00 9.669900000000000162e+00 9.694300000000000139e+00 9.718700000000000117e+00 9.743000000000000327e+00 9.767099999999999227e+00 9.791199999999999903e+00 9.815200000000000813e+00 9.839100000000000179e+00 9.862999999999999545e+00 9.886699999999999378e+00 9.910299999999999443e+00 9.933899999999999508e+00 9.957399999999999807e+00 9.980800000000000338e+00 1.000399999999999956e+01 1.002699999999999925e+01 1.005000000000000071e+01 1.007300000000000040e+01 1.009600000000000009e+01 1.011899999999999977e+01 1.014199999999999946e+01 1.016499999999999915e+01 1.018800000000000061e+01 1.021000000000000085e+01 1.023300000000000054e+01 1.025500000000000078e+01 1.027699999999999925e+01 1.030000000000000071e+01 1.032199999999999918e+01 1.034399999999999942e+01 1.036599999999999966e+01 1.038799999999999990e+01 1.041000000000000014e+01 1.043200000000000038e+01 1.045400000000000063e+01 1.047600000000000087e+01 1.049699999999999989e+01 1.051900000000000013e+01 1.053999999999999915e+01 1.056199999999999939e+01 1.058300000000000018e+01 1.060500000000000043e+01 1.062599999999999945e+01 1.064700000000000024e+01 1.066799999999999926e+01 1.068900000000000006e+01 1.071000000000000085e+01 1.073099999999999987e+01 1.075200000000000067e+01 1.077299999999999969e+01 1.079400000000000048e+01 1.081499999999999950e+01 1.083600000000000030e+01 1.085599999999999987e+01 1.087700000000000067e+01 1.089700000000000024e+01 1.091799999999999926e+01 1.093800000000000061e+01 1.095899999999999963e+01 1.097899999999999920e+01 1.099900000000000055e+01 1.101999999999999957e+01 1.103999999999999915e+01 1.106000000000000050e+01 1.108000000000000007e+01 1.109999999999999964e+01 1.111999999999999922e+01 1.114000000000000057e+01 1.116000000000000014e+01 1.117999999999999972e+01 1.119999999999999929e+01 1.121899999999999942e+01 1.123900000000000077e+01 1.125900000000000034e+01 1.127800000000000047e+01 1.129800000000000004e+01 1.131700000000000017e+01 1.133699999999999974e+01 1.135599999999999987e+01 1.137599999999999945e+01 1.139499999999999957e+01 1.141399999999999970e+01 1.143299999999999983e+01 1.145299999999999940e+01 1.147199999999999953e+01 1.149099999999999966e+01 1.150999999999999979e+01 1.152899999999999991e+01 1.154800000000000004e+01 1.156700000000000017e+01 1.158500000000000085e+01 1.160399999999999920e+01 1.162299999999999933e+01 1.164199999999999946e+01 1.166000000000000014e+01 1.167900000000000027e+01 1.169800000000000040e+01 1.171599999999999930e+01 1.173499999999999943e+01 1.175300000000000011e+01 1.177100000000000080e+01 1.178999999999999915e+01 1.180799999999999983e+01 1.182600000000000051e+01 1.184399999999999942e+01 1.186299999999999955e+01 1.188100000000000023e+01 1.189899999999999913e+01 1.191699999999999982e+01 1.193500000000000050e+01 1.195299999999999940e+01 1.197100000000000009e+01 1.198900000000000077e+01 1.500000000000000000e+01 1.700000000000000000e+01 2.100000000000000000e+01
